Genome_ID,Trait
GCA_900147755_1,1
GCA_900147795_1,0
GCA_900147815_1,1
GCA_900147835_1,1
GCA_900147845_1,1
GCA_900147855_1,1
GCA_900147885_1,1
GCA_900147895_1,0
GCA_900147905_1,0
GCA_900147915_1,0
GCA_900147975_1,1
GCA_900148005_1,1
GCA_900148045_1,0
GCA_900148095_1,0
GCA_900148275_1,0
GCA_900148285_1,1
GCA_900148295_1,1
GCA_900148305_1,1
GCA_900148315_1,1
GCA_900148325_1,1
GCA_900185255_1,1
GCA_900406825_1,1
GCA_900406835_1,1
GCA_900406845_1,1
GCA_900406865_1,0
GCA_900406875_1,1
GCA_900406885_1,1
GCA_900406935_1,1
GCA_900406945_1,1
GCA_900406955_1,1
GCA_900406965_1,1
GCA_900455295_1,0
GCA_900455365_1,1
GCA_900455455_1,1
GCA_900455535_1,1
GCA_900461635_1,1
GCA_900607565_1,1
GCA_900607915_1,1
GCA_900608035_1,3
GCA_900608125_1,1
GCA_900618245_1,1
GCA_900618255_1,1
GCA_900618265_1,1
GCA_900618275_1,1
GCA_900618285_1,0
GCA_900618305_1,0
GCA_900618315_1,1
GCA_900618325_1,1
GCA_900618335_1,1
GCA_900636755_1,1
GCA_900636975_1,0
GCA_901456165_1,0
GCA_901456185_1,0
GCA_901456195_1,0
GCA_901456215_1,0
GCA_901472545_1,1
GCA_902201705_1,0
GCA_902201715_1,0
GCA_902201725_1,1
GCA_902201735_1,0
GCA_902201745_1,0
GCA_902201755_1,0
GCA_902201765_1,0
GCA_902201775_1,0
GCA_902201785_1,0
GCA_902201795_1,0
GCA_902201805_1,0
GCA_902201815_1,0
GCA_902201825_1,0
GCA_902201835_1,0
GCA_902201845_1,0
GCA_902201855_1,0
GCA_902201875_1,0
GCA_902201895_1,0
GCA_902201905_1,0
GCA_902201915_1,0
GCA_902201925_1,0
GCA_902201935_1,0
GCA_902201945_1,0
GCA_902201955_1,0
GCA_902201965_1,1
GCA_902201975_1,0
GCA_902201985_1,0
GCA_902201995_1,0
GCA_902202005_1,0
GCA_902202015_1,0
GCA_902202025_1,0
GCA_902202035_1,0
GCA_902202045_1,0
GCA_902202055_1,0
GCA_902202065_1,0
GCA_902202075_1,0
GCA_902202085_1,0
GCA_902202095_1,0
GCA_902202105_1,0
GCA_902202115_1,0
GCA_902202125_1,0
GCA_902202135_1,0
GCA_902202145_1,0
GCA_902202155_1,0
GCA_902202165_1,0
GCA_902202175_1,0
GCA_902202185_1,0
GCA_902202195_1,0
GCA_902202205_1,0
GCA_902202215_1,1
GCA_902202225_1,0
GCA_902202245_1,0
GCA_902202255_1,0
GCA_902202265_1,0
GCA_902202275_1,0
GCA_902202285_1,0
GCA_902202295_1,0
GCA_902202305_1,0
GCA_902202315_1,0
GCA_902202325_1,0
GCA_902202335_1,0
GCA_902202355_1,0
GCA_902202365_1,1
GCA_902202375_1,0
GCA_902202385_1,0
GCA_902202395_1,0
GCA_902202405_1,0
GCA_902202425_1,0
GCA_902202435_1,0
GCA_902202445_1,0
GCA_902202455_1,0
GCA_902202465_1,1
GCA_902202475_1,0
GCA_902202485_1,0
GCA_902202495_1,0
GCA_902202505_1,0
GCA_902202515_1,0
GCA_902202525_1,0
GCA_902202555_1,0
GCA_902202565_1,0
GCA_902202575_1,0
GCA_902202585_1,0
GCA_902202595_1,0
GCA_902202625_1,0
GCA_902202645_1,0
GCA_902202655_1,0
GCA_902202665_1,0
GCA_902202685_1,0
GCA_902202705_1,0
GCA_902202725_1,0
GCA_902202735_1,0
GCA_902202815_1,0
GCA_902202845_1,0
GCA_902202865_1,0
GCA_902202895_1,1
GCA_902202905_1,1
GCA_902202915_1,0
GCA_902202925_1,0
GCA_902202945_1,0
GCA_902202955_1,0
GCA_902202965_1,0
GCA_902202975_1,0
GCA_902202985_1,0
GCA_902202995_1,0
GCA_902203005_1,0
GCA_902203025_1,0
GCA_902203035_1,0
GCA_902203045_1,0
GCA_902203055_1,0
GCA_902203065_1,0
GCA_902203075_1,1
GCA_902203105_1,0
GCA_902203115_1,0
GCA_902203125_1,0
GCA_902203135_1,0
GCA_902203145_1,0
GCA_902203155_1,0
GCA_902203165_1,0
GCA_902203175_1,0
GCA_902203185_1,0
GCA_902203195_1,1
GCA_902203205_1,0
GCA_902203215_1,0
GCA_902203225_1,0
GCA_902203235_1,0
GCA_902203245_1,0
GCA_902203255_1,0
GCA_902203265_1,0
GCA_902203275_1,0
GCA_902203285_1,0
GCA_902203295_1,0
GCA_902203305_1,0
GCA_902203315_1,0
GCA_902203325_1,0
GCA_902203335_1,0
GCA_902203345_1,0
GCA_902203355_1,0
GCA_902203365_1,0
GCA_902203375_1,0
GCA_902203385_1,0
GCA_902203405_1,0
GCA_902203435_1,0
GCA_902203455_1,0
GCA_902203585_1,1
GCA_902203595_1,0
GCA_902203605_1,0
GCA_902203615_1,1
GCA_902203625_1,0
GCA_902203635_1,0
GCA_902203645_1,0
GCA_902203655_1,0
GCA_902203665_1,0
GCA_902203675_1,0
GCA_902203685_1,0
GCA_902203705_1,0
GCA_902203715_1,0
GCA_902203725_1,0
GCA_902203735_1,0
GCA_902203745_1,0
GCA_902203755_1,0
GCA_902203765_1,0
GCA_902203775_1,0
GCA_902203785_1,0
GCA_902203795_1,0
GCA_902203805_1,0
GCA_902203815_1,0
GCA_902203825_1,0
GCA_902203835_1,0
GCA_902203845_1,0
GCA_902203855_1,0
GCA_902203865_1,0
GCA_902203875_1,0
GCA_902203885_1,0
GCA_902203895_1,0
GCA_902203905_1,0
GCA_902203915_1,0
GCA_902203925_1,0
GCA_902203935_1,0
GCA_902203945_1,0
GCA_902203955_1,0
GCA_902203965_1,0
GCA_902203975_1,0
GCA_902203985_1,1
GCA_902203995_1,0
GCA_902204115_1,0
GCA_902204125_1,1
GCA_902204135_1,1
GCA_902204165_1,0
GCA_902632995_1,0
GCA_902633005_1,1
GCA_902633015_1,1
GCA_902633025_1,1
GCA_902633035_1,0
GCA_902633045_1,1
GCA_902633055_1,1
GCA_902633065_1,0
GCA_902633075_1,1
GCA_902807105_1,1
GCA_902807215_1,1
GCA_904866275_1,1
GCA_905068145_1,1
GCA_905068165_1,1
GCA_905068175_1,1
GCA_905068185_1,1
GCA_905071885_1,0
GCA_943912275_1,1
GCA_949054815_1,1
GCA_949054925_1,1
GCA_949055305_1,1
GCA_949056195_1,0
GCA_949057645_1,0
GCA_949060405_1,0
GCA_949062205_1,0
GCA_949062235_1,1
GCA_949062625_1,1
GCA_949069575_1,1
GCA_949069615_1,1
GCA_949070295_1,0
GCA_949070315_1,0
GCA_949070495_1,0
GCA_949072555_1,0
GCA_949072665_1,1
GCA_949072905_1,0
GCA_949072975_1,0
GCA_949073125_1,0
GCA_949073145_1,0
GCA_949073155_1,0
GCA_949073165_1,0
GCA_949073195_1,0
GCA_949073215_1,1
GCA_949073275_1,0
GCA_949073315_1,0
GCA_949073345_1,0
GCA_949073435_1,0
GCA_949073465_1,0
GCA_949073485_1,0
GCA_949073495_1,1
GCA_949073505_1,0
GCA_949073605_1,0
GCA_949073725_1,0
GCA_949073865_1,0
GCA_949073895_1,1
GCA_949073955_1,0
GCA_949074505_1,1
GCA_949074655_1,0
GCA_949074665_1,0
GCA_949074765_1,0
GCA_949074815_1,1
GCA_949074865_1,1
GCA_949075165_1,0
GCA_949075205_1,1
GCA_949075615_1,0
GCA_949075635_1,1
GCA_949075835_1,0
GCA_949075855_1,0
GCA_949075865_1,1
GCA_949075965_1,1
GCA_949076115_1,1
GCA_949076225_1,0
GCA_949076355_1,0
GCA_949076735_1,1
GCA_949077305_1,1
GCA_949077315_1,1
GCA_949077325_1,0
GCA_949077335_1,0
GCA_949077345_1,1
GCA_949077415_1,1
GCA_949077425_1,0
GCA_949077435_1,1
GCA_949077445_1,1
GCA_949077455_1,1
GCA_949077465_1,1
GCA_949077475_1,0
GCA_949077495_1,0
GCA_949077505_1,0
GCA_949077525_1,0
GCA_949077535_1,1
GCA_949077565_1,0
GCA_949077595_1,1
GCA_949077635_1,0
GCA_949077655_1,0
GCA_949077665_1,1
GCA_949077695_1,0
GCA_949077835_1,0
GCA_949077845_1,1
GCA_949077865_1,1
GCA_949077895_1,0
GCA_949077905_1,0
GCA_949078275_1,1
GCA_949078685_1,1
GCA_949078695_1,1
GCA_949078725_1,0
GCA_949078735_1,0
GCA_949078765_1,0
GCA_949078845_1,1
GCA_949078855_1,0
GCA_949078905_1,1
GCA_949078945_1,1
GCA_949078955_1,1
GCA_949078985_1,1
GCA_949079005_1,1
GCA_949079015_1,1
GCA_949079025_1,0
GCA_949079035_1,0
GCA_949079045_1,0
GCA_949079065_1,0
GCA_949079095_1,0
GCA_949079115_1,0
GCA_949079135_1,1
GCA_949120935_1,0
GCA_951691365_2,1
GCA_951802375_2,1
GCA_951805275_2,1
GCA_958438755_1,1
GCA_963426545_1,1
GCA_963426565_1,1
GCA_963426575_1,1
GCA_963426585_1,0
GCA_963426605_1,1
GCA_963426615_1,1
GCA_963426645_1,1
GCA_963426665_1,1
GCA_963426685_1,1
GCA_963426705_1,1
GCA_963426715_1,1
GCA_963426725_1,1
GCA_963426735_1,1
GCA_963426745_1,0
GCA_963426755_1,1
GCA_963426775_1,1
GCA_963426785_1,1
GCA_963426795_1,1
GCA_963426805_1,0
GCA_963426815_1,1
GCA_963426825_1,1
GCA_963426835_1,1
GCA_963426865_1,0
GCA_963426875_1,1
GCA_963426885_1,1
GCA_963426895_1,1
GCA_963426905_1,1
GCA_963426915_1,1
GCA_963426925_1,1
GCA_963426935_1,1
GCA_963426945_1,1
GCA_963426955_1,1
GCA_963426965_1,1
GCA_963426975_1,1
GCA_963426995_1,0
GCA_963427005_1,1
GCA_963427015_1,1
GCA_963427025_1,1
GCA_963427035_1,1
GCA_963427065_1,1
GCA_963427085_1,1
GCA_963427105_1,1
GCA_963427115_1,1
GCA_963427125_1,1
GCA_963427135_1,1
GCA_963427155_1,1
GCA_963427175_1,1
GCA_963427195_1,1
GCA_963427215_1,1
GCA_963427225_1,1
GCA_963427235_1,1
GCA_963427245_1,0
GCA_963427255_1,1
GCA_963427265_1,1
GCA_963427275_1,1
GCA_963427295_1,1
GCA_963427315_1,1
GCA_963427325_1,0
GCA_963427335_1,1
GCA_963427345_1,0
GCA_963427355_1,0
GCA_963427365_1,1
GCA_963427375_1,1
GCA_963427385_1,1
GCA_963427395_1,1
GCA_963427405_1,1
GCA_963427415_1,1
GCA_963427425_1,1
GCA_963427435_1,1
GCA_963427445_1,1
GCA_963427455_1,1
GCA_963427465_1,1
GCA_963427475_1,1
GCA_963427485_1,1
GCA_963427495_1,1
GCA_963427505_1,1
GCA_963427515_1,1
GCA_963427525_1,1
GCA_963427535_1,1
GCA_963427545_1,1
GCA_963427555_1,1
GCA_963427565_1,1
GCA_963427575_1,1
GCA_963427585_1,1
GCA_963427595_1,1
GCA_963427605_1,1
GCA_963427615_1,0
GCA_963427645_1,1
GCA_963427665_1,1
GCA_963427685_1,1
GCA_963427695_1,1
GCA_963427705_1,1
GCA_963427715_1,0
GCA_963427725_1,1
GCA_963427735_1,1
GCA_963427745_1,0
GCA_963427765_1,1
GCA_963427775_1,1
GCA_963427785_1,1
GCA_963427795_1,1
GCA_963427815_1,1
GCA_963427825_1,0
GCA_963427835_1,1
GCA_963427845_1,1
GCA_963427855_1,1
GCA_963427865_1,1
GCA_963427885_1,1
GCA_963427895_1,0
GCA_963427905_1,0
GCA_963427915_1,0
GCA_963427925_1,1
GCA_963427935_1,1
GCA_963427955_1,1
GCA_963427965_1,1
GCA_963427975_1,0
GCA_963427985_1,1
GCA_963427995_1,1
GCA_963428005_1,1
GCA_963428015_1,1
GCA_963428025_1,1
GCA_963428035_1,1
GCA_963428045_1,1
GCA_963428055_1,0
GCA_963428065_1,0
GCA_963428075_1,1
GCA_963428085_1,1
GCA_963428105_1,1
GCA_963428115_1,1
GCA_963428155_1,1
GCA_963428165_1,1
GCA_963428175_1,1
GCA_963428185_1,1
GCA_963428195_1,1
GCA_963428205_1,1
GCA_963428225_1,1
GCA_963428245_1,1
GCA_963428255_1,1
GCA_963428265_1,1
GCA_963428275_1,1
GCA_963428285_1,1
GCA_963428295_1,1
GCA_963428305_1,1
GCA_963428315_1,1
GCA_963428335_1,1
GCA_963428355_1,1
GCA_963428375_1,1
GCA_963428385_1,1
GCA_963428395_1,1
GCA_963428405_1,1
GCA_963428415_1,0
GCA_963428425_1,1
GCA_963428435_1,1
GCA_963428445_1,1
GCA_963428455_1,1
GCA_963428465_1,1
GCA_963428475_1,1
GCA_963428485_1,1
GCA_963428495_1,1
GCA_963428505_1,1
GCA_963428525_1,1
GCA_963428535_1,1
GCA_963428545_1,1
GCA_963428555_1,0
GCA_963428565_1,1
GCA_963428575_1,1
GCA_963428585_1,1
GCA_963428595_1,0
GCA_963428605_1,1
GCA_963428615_1,1
GCA_963428625_1,1
GCA_963428635_1,1
GCA_963428655_1,1
GCA_963428665_1,1
GCA_963428675_1,0
GCA_963428685_1,1
GCA_963428705_1,1
GCA_963428715_1,0
GCA_963428725_1,1
GCA_963428735_1,1
GCA_963428745_1,1
GCA_963428755_1,1
GCA_963428765_1,1
GCA_963428775_1,1
GCA_963428785_1,1
GCA_963428795_1,1
GCA_963428805_1,1
GCA_963428815_1,1
GCA_963428825_1,1
GCA_963428835_1,1
GCA_963428845_1,1
GCA_963428865_1,1
GCA_963428875_1,1
GCA_963428885_1,1
GCA_963428895_1,1
GCA_963428905_1,0
GCA_963428915_1,1
GCA_963428925_1,1
GCA_963428965_1,1
GCA_963428975_1,1
GCA_963428985_1,1
GCA_963428995_1,1
GCA_963429015_1,1
GCA_963429025_1,1
GCA_963429035_1,1
GCA_963429055_1,1
GCA_963429065_1,1
GCA_963429085_1,1
GCA_963429105_1,1
GCA_963429115_1,1
GCA_963429135_1,0
GCA_963429145_1,1
GCA_963429155_1,0
GCA_963429165_1,1
GCA_963429185_1,1
GCA_963429195_1,1
GCA_963429205_1,1
GCA_963429215_1,1
GCA_963429225_1,1
GCA_963429235_1,1
GCA_963429245_1,1
GCA_963429275_1,1
GCA_963429285_1,1
GCA_963429295_1,1
GCA_963429305_1,0
GCA_963429315_1,1
GCA_963429325_1,1
GCA_963429335_1,1
GCA_963429355_1,1
GCA_963429365_1,1
GCA_963429375_1,0
GCA_963429405_1,0
GCA_963429415_1,1
GCA_963429425_1,1
GCA_963429435_1,1
GCA_963429445_1,1
GCA_963429455_1,1
GCA_963429465_1,1
GCA_963429475_1,1
GCA_963429485_1,1
GCA_963429495_1,1
GCA_963429505_1,0
GCA_963429515_1,1
GCA_963429525_1,1
GCA_963429535_1,1
GCA_963429545_1,1
GCA_963429565_1,1
GCA_963429575_1,1
GCA_963429585_1,1
GCA_963429595_1,1
GCA_963429605_1,1
GCA_963429625_1,0
GCA_963429645_1,1
GCA_963429655_1,0
GCA_963429665_1,1
GCA_963429675_1,1
GCA_963429695_1,1
GCA_963429705_1,1
GCA_963429735_1,1
GCA_963429745_1,1
GCA_963429755_1,1
GCA_963429765_1,1
GCA_963429775_1,1
GCA_963429785_1,1
GCA_963429795_1,0
GCA_963429805_1,1
GCA_963429815_1,1
GCA_963429825_1,1
GCA_963429835_1,1
GCA_963429845_1,0
GCA_963429855_1,1
GCA_963429865_1,1
GCA_963429875_1,1
GCA_963429885_1,1
GCA_963429905_1,1
GCA_963429915_1,0
GCA_963429925_1,1
GCA_963429935_1,1
GCA_963429945_1,1
GCA_963429955_1,1
GCA_963429965_1,1
GCA_963429975_1,1
GCA_963429985_1,1
GCA_963429995_1,0
GCA_963430005_1,1
GCA_963430015_1,1
GCA_963430035_1,1
GCA_963430045_1,1
GCA_963430055_1,1
GCA_963430065_1,1
GCA_963430075_1,1
GCA_963430085_1,1
GCA_963430095_1,1
GCA_963430115_1,1
GCA_963430125_1,1
GCA_963430145_1,1
GCA_963430155_1,0
GCA_963430175_1,1
GCA_963430185_1,1
GCA_963430205_1,0
GCA_963430215_1,1
GCA_963430225_1,1
GCA_963430235_1,1
GCA_963430245_1,1
GCA_963430265_1,0
GCA_963430275_1,1
GCA_963430285_1,1
GCA_963430305_1,0
GCA_963430315_1,1
GCA_963430325_1,1
GCA_963430355_1,1
GCA_963430365_1,1
GCA_963430375_1,0
GCA_963430385_1,1
GCA_963430395_1,1
GCA_963430405_1,0
GCA_963430415_1,1
GCA_963430425_1,1
GCA_963430455_1,1
GCA_963430475_1,1
GCA_963430485_1,1
GCA_963430495_1,1
GCA_963430545_1,1
GCA_963430555_1,1
GCA_963430565_1,1
GCA_963430575_1,1
GCA_963430585_1,1
GCA_963430595_1,1
GCA_963430605_1,0
GCA_963430615_1,0
GCA_963430645_1,1
GCA_963430655_1,0
GCA_963430665_1,1
GCA_963430675_1,1
GCA_963430715_1,1
GCA_963430725_1,1
GCA_963430735_1,1
GCA_963430775_1,1
GCA_963430785_1,1
GCA_963430795_1,1
GCA_963430805_1,1
GCA_963430815_1,1
GCA_963430825_1,1
GCA_963430835_1,1
GCA_963430845_1,1
GCA_963430855_1,1
GCA_963430865_1,1
GCA_963430875_1,1
GCA_963430895_1,1
GCA_963430925_1,1
GCA_963430935_1,1
GCA_963430945_1,1
GCA_963430955_1,1
GCA_963430965_1,1
GCA_963430975_1,1
GCA_963430985_1,0
GCA_963430995_1,1
GCA_963431015_1,0
GCA_963431025_1,1
GCA_963431035_1,0
GCA_963431045_1,0
GCA_963431055_1,1
GCA_963431075_1,0
GCA_963431085_1,0
GCA_963431095_1,1
GCA_963431125_1,1
GCA_963431135_1,0
GCA_963431145_1,1
GCA_963431165_1,1
GCA_963431185_1,1
GCA_963431195_1,1
GCA_963431205_1,1
GCA_963431215_1,1
GCA_963431225_1,1
GCA_963431235_1,1
GCA_963431245_1,1
GCA_963431255_1,1
GCA_963431285_1,0
GCA_963431295_1,1
GCA_963431305_1,1
GCA_963431315_1,1
GCA_963431325_1,0
GCA_963431335_1,1
GCA_963431345_1,1
GCA_963431355_1,1
GCA_963431365_1,1
GCA_963431385_1,0
GCA_963431395_1,1
GCA_963431425_1,1
GCA_963431435_1,1
GCA_963431465_1,1
GCA_963431475_1,1
GCA_963431485_1,1
GCA_963431495_1,1
GCA_963431505_1,1
GCA_963431515_1,1
GCA_963431525_1,1
GCA_963431535_1,1
GCA_963431545_1,1
GCA_963431555_1,1
GCA_963431565_1,1
GCA_963431575_1,0
GCA_963431585_1,1
GCA_963431595_1,0
GCA_963431615_1,1
GCA_963431625_1,1
GCA_963431645_1,1
GCA_963431665_1,1
GCA_963431675_1,1
GCA_963431685_1,1
GCA_963431705_1,1
GCA_963431715_1,1
GCA_963431735_1,1
GCA_963431745_1,1
GCA_963431765_1,1
GCA_963431775_1,1
GCA_963431785_1,1
GCA_963431805_1,1
GCA_963431835_1,1
GCA_963431855_1,0
GCA_963431865_1,1
GCA_963431895_1,0
GCA_963431915_1,1
GCA_963431925_1,0
GCA_963431935_1,1
GCA_963431945_1,1
GCA_963431955_1,1
GCA_963431965_1,1
GCA_963432005_1,1
GCA_963432015_1,1
GCA_963432025_1,1
GCA_963432035_1,0
GCA_963432045_1,1
GCA_963432055_1,1
GCA_963432065_1,0
GCA_963432075_1,1
GCA_963432095_1,1
GCA_963432105_1,1
GCA_963432115_1,1
GCA_963432125_1,1
GCA_963432135_1,1
GCA_963432145_1,1
GCA_963432165_1,1
GCA_963432175_1,1
GCA_963432185_1,1
GCA_963432195_1,1
GCA_963432205_1,1
GCA_963432215_1,1
GCA_963432225_1,1
GCA_963432235_1,1
GCA_963432245_1,1
GCA_963432255_1,1
GCA_963432275_1,1
GCA_963432285_1,1
GCA_963432295_1,0
GCA_963432305_1,1
GCA_963432315_1,1
GCA_963432325_1,1
GCA_963432335_1,0
GCA_963432345_1,0
GCA_963432355_1,0
GCA_963432365_1,0
GCA_963432375_1,1
GCA_963432395_1,1
GCA_963432405_1,1
GCA_963432415_1,1
GCA_963432425_1,1
GCA_963432435_1,1
GCA_963432445_1,1
GCA_963432455_1,1
GCA_963432475_1,1
GCA_963432485_1,1
GCA_963432495_1,1
GCA_963432525_1,1
GCA_963432535_1,1
GCA_963432545_1,1
GCA_963432585_1,0
GCA_963432595_1,1
GCA_963432615_1,1
GCA_963432625_1,0
GCA_963432655_1,1
GCA_963432665_1,1
GCA_963432675_1,1
GCA_963432685_1,1
GCA_963432695_1,1
GCA_963432705_1,1
GCA_963432715_1,1
GCA_963432725_1,1
GCA_963432735_1,1
GCA_963432745_1,0
GCA_963432755_1,1
GCA_963432765_1,1
GCA_963432775_1,1
GCA_963432795_1,1
GCA_963432805_1,1
GCA_963432815_1,1
GCA_963432845_1,0
GCA_963432855_1,1
GCA_963432865_1,1
GCA_963432875_1,1
GCA_963432885_1,1
GCA_963432895_1,1
GCA_963432905_1,1
GCA_963432915_1,0
GCA_963432925_1,1
GCA_963432935_1,1
GCA_963432945_1,1
GCA_963432965_1,1
GCA_963432995_1,1
GCA_963433005_1,1
GCA_963433015_1,1
GCA_963433025_1,1
GCA_963433055_1,1
GCA_963433075_1,1
GCA_963433085_1,1
GCA_963433095_1,1
GCA_963433105_1,1
GCA_963433115_1,1
GCA_963433125_1,1
GCA_963433135_1,0
GCA_963433145_1,1
GCA_963433155_1,1
GCA_963433165_1,1
GCA_963433175_1,1
GCA_963433185_1,1
GCA_963433195_1,0
GCA_963433205_1,1
GCA_963433235_1,1
GCA_963433245_1,1
GCA_963433255_1,0
GCA_963433265_1,0
GCA_963433275_1,1
GCA_963433295_1,1
GCA_963433305_1,1
GCA_963433315_1,1
GCA_963433325_1,1
GCA_963433345_1,1
GCA_963433355_1,1
GCA_963433375_1,1
GCA_963433385_1,1
GCA_963433415_1,1
GCA_963433435_1,1
GCA_963433455_1,1
GCA_963433465_1,1
GCA_963433475_1,1
GCA_963433485_1,1
GCA_963433495_1,1
GCA_963433505_1,1
GCA_963433515_1,1
GCA_963433525_1,1
GCA_963433535_1,1
GCA_963433545_1,1
GCA_963433555_1,1
GCA_963433565_1,1
GCA_963433595_1,1
GCA_963433615_1,1
GCA_963433635_1,1
GCA_963433645_1,1
GCA_963433655_1,1
GCA_963433665_1,1
GCA_963433675_1,1
GCA_963433695_1,1
GCA_963433715_1,1
GCA_963433725_1,1
GCA_963433735_1,1
GCA_963433745_1,1
GCA_963433765_1,1
GCA_963433775_1,0
GCA_963433785_1,1
GCA_963433805_1,0
GCA_963433815_1,1
GCA_963433825_1,0
GCA_963433835_1,1
GCA_963433845_1,1
GCA_963433855_1,1
GCA_963433865_1,1
GCA_963433875_1,1
GCA_963433885_1,1
GCA_963433895_1,1
GCA_963433905_1,1
GCA_963433925_1,1
GCA_963433935_1,1
GCA_963433945_1,1
GCA_963433955_1,1
GCA_963433965_1,1
GCA_963433975_1,1
GCA_963433985_1,1
GCA_963433995_1,1
GCA_963434005_1,1
GCA_963434015_1,1
GCA_963434025_1,1
GCA_963434035_1,1
GCA_963434055_1,1
GCA_963434065_1,1
GCA_963434075_1,1
GCA_963434095_1,1
GCA_963434105_1,1
GCA_963434115_1,0
GCA_963434125_1,1
GCA_963434135_1,1
GCA_963434145_1,1
GCA_963434155_1,0
GCA_963434165_1,1
GCA_963434175_1,1
GCA_963434185_1,1
GCA_963434195_1,1
GCA_963434205_1,1
GCA_963434225_1,1
GCA_963434235_1,1
GCA_963434255_1,1
GCA_963434265_1,1
GCA_963434275_1,1
GCA_963434285_1,1
GCA_963434295_1,1
GCA_963434305_1,1
GCA_963434315_1,1
GCA_963434335_1,1
GCA_963434345_1,1
GCA_963434355_1,1
GCA_963434375_1,0
GCA_963434385_1,1
GCA_963434415_1,1
GCA_963434425_1,1
GCA_963434435_1,1
GCA_963434445_1,1
GCA_963434455_1,1
GCA_963434465_1,1
GCA_963434475_1,1
GCA_963434495_1,0
GCA_963434505_1,1
GCA_963434515_1,0
GCA_963434525_1,1
GCA_963434535_1,0
GCA_963434545_1,1
GCA_963434555_1,1
GCA_963434575_1,1
GCA_963434595_1,0
GCA_963434615_1,0
GCA_963434625_1,0
GCA_963434655_1,1
GCA_963434665_1,0
GCA_963434675_1,1
GCA_963434685_1,1
GCA_963434695_1,1
GCA_963434715_1,1
GCA_963434735_1,0
GCA_963434745_1,0
GCA_963434755_1,0
GCA_963434765_1,1
GCA_963434775_1,1
GCA_963434785_1,1
GCA_963434805_1,1
GCA_963434815_1,0
GCA_963434825_1,1
GCA_963434835_1,1
GCA_963434845_1,1
GCA_963434855_1,1
GCA_963434865_1,1
GCA_963434875_1,1
GCA_963434885_1,1
GCA_963434895_1,1
GCA_963434905_1,0
GCA_963434925_1,1
GCA_963434935_1,1
GCA_963434945_1,1
GCA_963434965_1,0
GCA_963435005_1,1
GCA_963435015_1,1
GCA_963435035_1,1
GCA_963435045_1,0
GCA_963435055_1,0
GCA_963435065_1,1
GCA_963435075_1,1
GCA_963435085_1,1
GCA_963435095_1,1
GCA_963435105_1,0
GCA_963435115_1,1
GCA_963435125_1,1
GCA_963435135_1,0
GCA_963435155_1,1
GCA_963435165_1,1
GCA_963435175_1,1
GCA_963435185_1,1
GCA_963435195_1,1
GCA_963435225_1,0
GCA_963435235_1,1
GCA_963435245_1,1
GCA_963435255_1,1
GCA_963435265_1,1
GCA_963435275_1,1
GCA_963435285_1,1
GCA_963435295_1,0
GCA_963435315_1,1
GCA_963435325_1,1
GCA_963435335_1,1
GCA_963435345_1,1
GCA_963435355_1,0
GCA_963435365_1,0
GCA_963435385_1,1
GCA_963435395_1,1
GCA_963435405_1,1
GCA_963435415_1,1
GCA_963435425_1,1
GCA_963435445_1,1
GCA_963435455_1,0
GCA_963435465_1,0
GCA_963435515_1,1
GCA_963435525_1,1
GCA_963435535_1,1
GCA_963435545_1,1
GCA_963435555_1,1
GCA_963435565_1,1
GCA_963435575_1,1
GCA_963435595_1,0
GCA_963435615_1,1
GCA_963435625_1,1
GCA_963435635_1,1
GCA_963435645_1,1
GCA_963435655_1,1
GCA_963435665_1,1
GCA_963435675_1,1
GCA_963435695_1,1
GCA_963435705_1,1
GCA_963435715_1,1
GCA_963435725_1,1
GCA_963435735_1,1
GCA_963435755_1,1
GCA_963435775_1,1
GCA_963435785_1,1
GCA_963435795_1,1
GCA_963435805_1,1
GCA_963435815_1,1
GCA_963435835_1,1
GCA_963435855_1,1
GCA_963435865_1,1
GCA_963435875_1,1
GCA_963435885_1,1
GCA_963435895_1,1
GCA_963435905_1,1
GCA_963435915_1,1
GCA_963435935_1,1
GCA_963435945_1,1
GCA_963435955_1,1
GCA_963435965_1,1
GCA_963435975_1,0
GCA_963435985_1,1
GCA_963435995_1,1
GCA_963436005_1,1
GCA_963436015_1,1
GCA_963436025_1,1
GCA_963436035_1,1
GCA_963436045_1,1
GCA_963436055_1,1
GCA_963436075_1,1
GCA_963436085_1,1
GCA_963436095_1,1
GCA_963436115_1,1
GCA_963436125_1,1
GCA_963436135_1,1
GCA_963436155_1,0
GCA_963436165_1,1
GCA_963436175_1,0
GCA_963436185_1,1
GCA_963436195_1,1
GCA_963436205_1,1
GCA_963436215_1,1
GCA_963436245_1,1
GCA_963436255_1,1
GCA_963436265_1,1
GCA_963436275_1,0
GCA_963436285_1,1
GCA_963436295_1,1
GCA_963436305_1,1
GCA_963436315_1,1
GCA_963436335_1,1
GCA_963436345_1,0
GCA_963436355_1,1
GCA_963436365_1,1
GCA_963436375_1,1
GCA_963436385_1,1
GCA_963436395_1,1
GCA_963436405_1,1
GCA_963436415_1,1
GCA_963436425_1,1
GCA_963436435_1,1
GCA_963436445_1,1
GCA_963436455_1,1
GCA_963436465_1,1
GCA_963436475_1,1
GCA_963436485_1,1
GCA_963436495_1,1
GCA_963436515_1,1
GCA_963436525_1,1
GCA_963436535_1,1
GCA_963436545_1,0
GCA_963436565_1,1
